ཚོགས་པ,དམིགས་ཡུལ་ངེས་ཅན་ཞིག་གི་ཆེད་དུ་ཐུན་མོང་དུ་བྱ་བ་རྩོམ་པའི་ཚོགས་པའམ་སྒྲིགས་འཛུགས་སོ། །
ཚོགས་པའི་ཁ་པར,ཡན་ལག་གི་ཁ་པར་འཕྲུལ་ཆས་དུ་མ་ཕྱི་རོལ་གྱི་སྐུད་པ་གཅིག་ལ་བརྟེན་པ་སྟེ། ཡན་ལག་གི་ཁ་པར་རྣམས་ཀྱིས་ཕན་ཚུན་འཕྲིན་གཏོང་ཆོག་ལ། ཡན་ལག་ཁ་པར་སོ་སོས་ཕྱི་རོལ་ཏུའང་འཕྲིན་གཏོང་ཐུབ་པ་ཞིག་གོ །
ཚོགས་པའི་ལུས་སྦྱོང༌,ཚོགས་པས་འཁྲབ་སྟོན་བྱེད་ཅིང་བརྗོད་བྱའི་དོན་སྙིང་ལྡན་པའི་ལུས་སྦྱོང་ཞིག་གོ །
ཚོགས་བཤམ,ཚོགས་འདུ་དང་བཤམ་སྟོན་ནོ། །
ཚོགས་བྲོ,རོལ་མོའི་རམ་འདེགས་ལ་བརྟེན་ནས་མི་མང་པོས་མཉམ་དུ་འཁྲབ་རྒྱུའི་བྲོ་གར་ཞིག་གོ །
ཚོགས་མིག,འབུ་སྦྲང་རིགས་ཀྱི་མིག་གི་གྲུབ་སྟངས་ཤིག་སྟེ། མིག་གཅིག་གི་ནང་དུ་ཟུར་དྲུག་ཅན་གྱི་མིག་ཆུང་བ་དུ་མ་ཚོགས་ནས་གྲུབ་པ་ལ་ཚོགས་མིག་ཅེས་བྱ་ཞིང༌། རྐྱང་མིག་ལ་ལྟོས་ནས་བཏགས་པའོ། །
ཚོགས་མིའི་བྱང་བུ། ཚོགས་བྱང༌,ཚོགས་པ་གང་རུང་གི་ཁོངས་མི་ལ་སྤྲད་པའི་དཔང་བྱང་ངོ༌། །
ཚོགས་འདུ་འཚོགས་པ,མི་རྣམས་ལྷན་དུ་ཚོགས་ནས་བྱ་བར་གྲོས་བསྡུར་དང་སྙན་ཞུ་ལ་ཉན་པ་དང་མཉམ་སྤྲོ་སོགས་བྱེད་སྒོ་སྤེལ་བའོ། །
ཚོགས་འདུའི་ཁ་པར,ཚོགས་འདུའི་ཆེད་དུ་བཀོལ་བར་བྱ་བའི་ཁ་པར་རོ། །
ཚོགས་སྡེ,མང་ཚོགས་ཀྱི་ཚོགས་པ་སྣ་ཚོགས་པ་སྟེ། བཟོ་ཚོང་དང་སློབ་ཚོགས་དང་བུད་མེད་ཚོགས་པ་ལྟ་བུའོ། །
ཚོང་ཁང༌,ཚོང་རྫས་བཙོང་སའམ་ཚོང་ལས་གཉེར་སའི་གནས་སོ། །
ཚོང་གཉེར,ཉོ་ཚོང་གི་ལས་དོན་གཉེར་བའོ། །
ཚོང་དཔོན་ཁྲིའུ,ཁེ་ལས་སམ་ཚོང་ལས་ཁག་གི་ཚོང་དཔོན་གྱི་གཞུང་ལས་ཁང་དུ་བཀོལ་བར་བྱ་བའི་འདུག་ཁྲིའུ་སྤུས་ལེགས་ཤིག་གོ །
ཚོང་དཔོན་ཅོག་ཙེ,ཁེ་ལས་སམ་ཚོང་ལས་ཁག་གི་ཚོང་དཔོན་གྱི་གཞུང་ལས་ཁང་དུ་བཀོལ་བར་བྱ་བའི་མདུན་ཅོག་སྤུས་ལེགས་ཤིག་གོ །
ཚོང་དཔོན། མགོ་བདག,སྒེར་གཉེར་ཁེ་ལས་ཀྱི་བདག་པོའི་མིང་ངོ༌། །
ཚོང་བདག་མ,མགོ་བདག་གམ་ཚོང་དཔོན་གྱི་ཆུང་མའོ། །
ཚོང་བསྐྱུར,ཚོང་པ་རྣམས་ཀྱིས་དམིགས་ཡུལ་གང་རུང་འགྲུབ་ཆེད་དུ་ཚོང་ལས་བྱེད་པ་བསྐྱུར་ཏེ་ངོ་རྒོལ་བྱེད་པའོ། །
ཚོང་བསྐྱེད,ཚོང་ལམ་རྒྱ་ཆེ་རུ་བསྐྱེད་པ་དང་ཐོན་རྫས་ཉོ་ཚོང་གི་གྲངས་འབོར་ཇེ་མང་དུ་གཏོང་བ་སོགས་ཚོང་ལས་ཀྱི་རྣམ་པ་ཇེ་ཆེར་གཏོང་བའོ། །
ཚོང་བྱེད,ཉོ་ཚོང་གི་བྱ་བ་སྒྲུབ་པའོ། །
ཚོང་མཁར,ཐོག་རྩེགས་མང་པོ་ཅན་གྱི་ཚོང་རའི་ཁང་པའོ། །
ཚོང་མགྲོན,ཚོང་ཁང་ངམ་ཞབས་འདེགས་ལས་རིགས་ཀྱི་ཚོང་རྫས་ཉོ་མཁན་ནམ་ཞབས་འདེགས་ཞུ་ཡུལ་གྱི་མིང་ངོ༌། །
ཚོང་མགྲོན,ཚོང་ཁང་དང་ཟས་ཁང་སོགས་ཀྱི་ནང་དུ་ཡོང་བའི་སྤྱོད་པ་གཙོ་བོའི་རིགས་སོ། །
ཚོང་ཚབ་པ,ཁེ་ལས་དང་ཁེ་ལས་ཁྲིམས་མིའི་མངག་བཅོལ་ལྟར་ཚོང་གི་བྱ་བ་སྒྲུབ་མཁན་གྱི་མིའམ་ཁེ་ལས་སོ། །
ཚོང་ཚོགས,ཚོང་པ་རྣམས་ཀྱིས་རང་གི་ཁེ་ཕན་སྲུང་སྐྱོབ་ཀྱི་ཆེད་དུ་བཙུགས་པའི་ཚོགས་པ་ཞིག་གོ །
ཚོང་ཞུགས,སྔར་གྱི་ལས་ཀ་དོར་ནས་ཚོང་ལས་གཉེར་བའོ། །
ཚོང་ཟད,ཚོང་རྫས་གང་ཞིག་བཙོངས་ཚར་བས་མུ་མཐུད་དེ་མཁོ་འདོན་བྱེད་མི་ཐུབ་པའོ། །
ཚོང་ཟླ,ཕན་ཚུན་བར་ཉོ་ཚོང་འགྲོ་འོང་མང་བའི་རྒྱལ་ཁབ་དང་ས་ཁུལ་དང་ཁེ་ལས་བཅས་སོ། །
ཚོང་འགུགས་དངུལ་འདྲེན,བཟོ་གྲྭ་དང་ཚོང་ཁང་སོགས་ཚུར་བཀུག་ནས་མ་རྩ་གཏོང་དུ་བཅུག་སྟེ་ས་ཁུལ་རང་གི་ཚོང་ར་ཕུན་སུམ་ཚོགས་པར་གཏོང་བ་དང༌། དཔལ་འབྱོར་འཕེལ་རྒྱས་ལ་སྐུལ་འདེད་བྱེད་པའོ། །
ཚོང་འགུགས,འགྲེམ་སྟོན་ནམ་འགྲེམ་བརྡ་སོགས་ཀྱི་ཐབས་ལ་བརྟེན་ནས་མ་དངུལ་གཏོང་མཁན་དང་ཚོང་གཉེར་བྱེད་མཁན་ཚུར་འགུགས་བྱེད་པའོ། །
ཚོང་འགྲིམ་པ,ས་ཆ་ཀུན་ཏུ་བགྲོད་ནས་ཚོང་ལས་གཉེར་མཁན་ནོ། །
ཚོང་འགྲུལ,རྒྱལ་ཁབ་བམ་ས་ཁུལ་ཕན་ཚུན་བར་ཉོ་ཚོང་བྱེད་པའོ། །
ཚོང་འགྲེམ་པ། འགྲེམ་ཚོང་པ,ཚོང་རྫས་རྣམས་ངོ་སྤྲོད་བྱེད་པའི་ཚུལ་གྱིས་གཞན་ལ་འཚོང་བའི་ལས་ཀ་ཆེད་དུ་གཉེར་མཁན་གྱི་མིའོ། །
ཚོང་འགྲེམ,ཚོང་རྫས་ཀྱི་འགྲེམ་ལམ་རྒྱ་ཇེ་ཆེར་གཏོང་བའོ། །
ཚོང་འདུས,ཞིང་སྡེ་དང་གྲོང་ཁུལ་དུ་དུས་བཅད་ངེས་ཅན་ཞིག་གི་ནང་དུ་འདུས་པའི་ཉོ་འཚོང་སྤེལ་སའི་ཚོང་རའོ། །
ཚོང་འབྱེད,གསེར་དང་རྐང་འཛིན་སོགས་ཀྱི་ཉོ་ཚོང་ཁྲོམ་རའི་ལས་གཉེར་བྱེད་མགོ་ཚུགས་ནས་ཉིན་དེའི་ཁྲོམ་རའི་གནས་ཚུལ་ཐེངས་དང་པོ་སྒྲོག་པར་བྱེད་པའོ། །
ཚོང་ར,༡ ཚོང་ཁང་དང་ཚོང་སྟེགས་སྣ་ཚོགས་ཕྱོགས་གཅིག་ཏུ་འདུས་པ་ལས་གྲུབ་པའི་ཚོང་ར་དང༌། ༢ གཞི་ཁྱོན་ཅུང་ཆེ་ལ་ཚོང་རྫས་སྣ་ཁ་འཛོམས་པའི་ཕྱོགས་འདུས་ཀྱི་ཚོང་ཁང་ངོ༌། །
ཚོང་རྟགས,ཁེ་ལས་སོགས་སྡེ་ཁག་གིས་བཟོ་ལས་ཐོན་དབང་སྤྱོད་པའི་ཆེད་དུ་རང་གི་ཐོན་རྫས་ཀྱི་ཕྱི་ཐུམ་དུ་ཡི་གེའམ་རི་མོ་གང་རུང་གིས་བཏབ་པའི་མཚོན་རྟགས་ཁྱད་པར་བ་ཞིག་སྟེ། རྟགས་དེ་བཟོ་ཚོང་སྲིད་འཛིན་སྡེ་ཁག་གིས་ཐོ་འགོད་བྱས་རྗེས་བཅའ་ཁྲིམས་ཀྱི་སྲུང་སྐྱོབ་ཐོབ་པ་ཞིག་གོ །
ཚོང་རྫས་དཔལ་འབྱོར,ཐོན་སྐྱེད་དང་བགོ་བཤའ་དང་བརྗེ་རེས་དང་འཛད་སྤྱོད་སོགས་ཀྱི་བྱེད་སྒོ་ཐམས་ཅད་ཟོང་དངུལ་གྱི་འབྲེལ་བར་བརྟེན་ནས་སྤེལ་གྱིན་ཡོད་པའི་དཔལ་འབྱོར་གྱི་རྣམ་པ་ཞིག་སྟེ། རང་བྱུང་དཔལ་འབྱོར་གྱི་ཟླས་ཕྱེས་པའོ། །
ཚོང་རྫས་བརྗེ་རེས,ཚོང་རྫས་ཀྱི་དངོས་པོ་རྣམས་དངོས་པོ་གཞན་དང་རྗེ་འཚོང་བྱེད་པའོ། །
ཚོང་རྫས་ཞིབ་བཤེར། ཟོང་བཤེར,རྒྱལ་ཁོངས་བརྒལ་པའི་ཚོང་ཟོང་ངམ་དངོས་རྫས་ཀྱི་སྤུས་ཀ་དང་ཚད་ཐིག་དང་ཕྱི་ཐུམ་དང་ལྗིད་ཚད་དང་གྲངས་ཚད་དང་འཕྲོད་བསྟེན་སོགས་ཚད་དང་ལྡན་མིན་ནམ་བརྗེ་འཚོང་གི་ཆ་རྐྱེན་དང་ལྡན་མིན་ལ་ལྟ་བཤེར་བྱེད་པའོ། །
ཚོང་རྫས། ཟོང༌,བརྗེ་རེས་དང་བཙོང་བའི་དོན་དུ་ཐོན་སྐྱེད་བྱས་པའི་བཀོལ་སྤྱད་རིན་ཐང་དང་བརྗེ་འཚོང་གི་རིན་ཐང་ལྡན་པའི་ངལ་རྩོལ་གྱི་ཐོན་རྫས་སོ། །
ཚོང་ལས་གློག་བརྙན,ཚོང་ལས་ཁེ་སྤོགས་དམིགས་ཡུལ་དུ་བྱེད་པའི་གློག་བརྙན་གྱི་རིགས་སོ། །
ཚོང་ལས་དངུལ་ཁང༌,བཟོ་ཚོང་ལས་རིགས་གཙོ་བོར་གྱུར་པའི་དངུལ་བཅོལ་ལེན་གྱི་བྱེད་སྒོ་གཉེར་པའི་དངུལ་ཁང་ཞིག་གོ །
ཚོང་སྒྲོམ,༡ ཚོང་ཁང་གི་དངོས་རྫས་བཙོང་སའི་སྒྲོམ་སྟེགས་དང༌། ༢ དངུལ་རྩའི་སྡེ་ཚན་སོགས་ཞབས་ཞུའི་ལས་རིགས་ཀྱི་ལས་གཉེར་སྟེགས་བུ་ལྟ་བུའོ། །
ཚོད་གཏོང༌,རྒྱང་སྒྲོག་དང་བརྙན་འཕྲིན་དངོས་སུ་མ་བཏང་བའི་སྔོན་དུ་ཚོད་ལྟའི་ཚུལ་དུ་གཏོང་བའོ། །
ཚོད་གདན། གཏུབ་གཞོང༌,སྔོ་ཚལ་སོགས་གཏུབ་སའི་ཤིང་སོགས་ཀྱི་གཙབ་གདན་ནོ། །
ཚོད་ཐོ,ཚོད་མའི་རིགས་དཀར་ཆག་ཏུ་བཀོད་པའི་ཐོ་ཡིག་གོ །
ཚོད་ཐོ,ཚོད་ཐོའི་འགྲེལ་བར་ལྟོས།
ཚོད་དཀར་ཆེ་བ,ཆེ་ལ་སྲབ་པའི་ལོ་མའི་རིམ་པ་མང་པོས་བརྩེགས་མར་བཏུམ་པའི་སྔོ་ཚལ་གྱི་རིགས་ཤིག་གོ །
ཚོད་བལྟའི་ཤེལ་སྦུག,རྫས་འགྱུར་ཚོད་བལྟ་བྱ་བར་བཀོལ་བའི་ཤེལ་གྱི་སྦུ་གུ་ཞིག་གོ །
ཚོད་བྱང༌,ལས་ཁུངས་སོགས་ཀྱི་ཟས་ཁང་ནས་ཚོད་མ་ཉོ་བྱེད་ཀྱི་འཛིན་བྱང་ངོ༌། །
ཚོད་མ,སྔོ་ལྡུམ་སོགས་ལས་བཟོས་པའི་གཡོས་ཚོད་ཀྱི་རིགས་སོ། །
ཚོད་མ་བརྔོ,ཤ་དང་སྔོ་ཚལ་སོགས་བརྔོ་བའོ། །
ཚོད་མ། གཡོས་ཚོད,གཡོས་སྦྱོར་བྱས་ཟིན་པའི་ཚོད་མ་སྣ་ཚོགས་སོ། །
ཚོད་ཟན་ཕྱེ་ལེབ,སྔོ་ཚལ་ཟ་བའི་ཕྱེ་མ་ལེབ་ཀྱི་རིགས་ཤིག་གོ།
ཚོད་འདེབས,ས་བོན་གསར་བའམ་ཞིང་འདེབས་ཚུལ་གསར་པ་དར་སྤེལ་གཏོང་ཆེད་ཐོག་མར་ས་ཁྱོན་ཆུང་ངུ་ཞིག་ལ་བཏབས་ནས་ཚོད་ལྟ་བྱེད་པའོ། །
ཚོད་འཛིན,གཞི་ཁྱོན་ངེས་ཅན་ཞིག་གི་ནང་དུ་ཚོད་འཛིན་དང་ཚད་རན་པོ་བྱེད་པའོ། །
ཚོད་འཛིན་ཁང༌,ཚོད་འཛིན་བྱེད་སའི་ཁང་པའོ། །
ཚོད་འཛིན་ངོས་གཞོང༌,རྩིས་འཕྲུལ་གྱི་རབ་གསལ་སོགས་སྒྲིག་བཀོལ་མ་ལག་གི་བསྒྲིགས་རིམ་ལ་ཚོད་འཛིན་དང་བསྒྱུར་བཀོད་བྱེད་པའི་བྱེད་ནུས་དྲ་མིག་ཅིག་གོ །
ཚོད་རྩིས། ཚོད་དཔོག,རྟགས་དང་རྒྱུ་མཚན་གང་རུང་ལ་བརྟེན་ནས་དངོས་པོ་གང་རུང་གི་རང་བཞིན་ནམ་འགྱུར་ལྡོག་སོགས་རྗེས་སུ་ཚོད་དཔག་བྱེད་པའོ། །
ཚོད་ལྟ,བྱ་དངོས་གང་རུང་ཞིག་གི་འབྲས་བུ་དང་བྱེད་ནུས་ཀྱི་ཚོད་བགམ་པའི་ཆེད་དུ་སྒྲུབ་པའི་བྱ་བའོ། །
ཚོད་ཤོག,གཤེར་རྫས་ཀྱི་སྐྱུར་གཤིས་སོགས་ལ་ཚོད་བལྟ་བྱ་བའམ་བརྟག་པའི་ཆེད་དུ་བཟོས་པའི་ཤོག་བུ་ཞིག་གོ །
ཚོད་སྣག,རྒྱུ་སྣག་ཅིང་ཚོས་ཤིན་ཏུ་སླ་བ་རྩ་བ་དམར་སྐྱ་དང་ལོ་མ་ལྗང་ནག་ཅན་གྱི་སྔོ་ཚལ་ཞིག་གོ །
ཚོན་ཁྲའི་རི་མོ། ཚོན་རིས,ཚོན་མདངས་སྣ་ཚོགས་ཡོད་པའི་རི་མོའོ། །
ཚོན་གྲུག་ཁང༌,ཚོན་གྲུག་མང་པོ་ སྤུངས་པའི་ནང་དུ་བྱིས་པ་དག་འབོགས་ནས་རྩེ་ཆོག་པའི་ཁང་པའོ། །
ཚོན་ཅན་འཆར་ཤེལ,ཁ་དོག་སྣ་ཚོགས་ཅན་གྱི་བརྙན་འཕྲིན་དང་ལག་འཕྲིན་སོགས་ཀྱི་འཆར་ཤེལ་ལོ། །
ཚོན་དྲིལ,འབོད་ཡུལ་གྱི་ལག་འཕྲིན་དུ་བརྡ་བཏང་བ་ན་གཏམ་ལན་མ་བྱུང་གོང་དུ་འཚམ་འདྲིའི་ཚིག་གམ་རོལ་དབྱངས་ཅི་རིགས་གྲག་པའི་དྲིལ་བརྡའོ། །
ཚོན་མཁན,ཚོན་རྩིའི་ལས་སམ་ཚོན་རྩི་གཏོང་མཁན་ནོ། །
ཚོན་མེད་བརྙན་འཕྲུལ,ཚོན་མདངས་དཀར་ནག་གཉིས་ལས་མེད་པའི་བརྙན་འཕྲུལ་ལོ། །
ཚོན་མེད་སྤྱིན་དྲིལ,ཚོན་མདངས་དཀར་ནག་གཉིས་ལས་མེད་པའི་འདྲ་པར་སྤྱིན་ཤོག་དྲིལ་མའོ། །
ཚོན་འཁོར,དུས་སྟོན་ཁྱད་པར་ཅན་སོགས་ཀྱི་ཚེ་མེ་ཏོག་སྣ་ཚོགས་ཀྱིས་བརྒྱན་པར་བྱས་པའི་རླངས་འཁོར་རོ། །
ཚོན་འགྱིག,ཚོན་མདོག་སྣ་ཚོགས་ཅན་གྱི་འགྱིག་གི་རིགས་སོ། །
ཚོན་འཕྲིན,ལག་འཕྲིན་ལས་གཏོང་བའི་སྒྲ་དབྱངས་དང་བཅས་པའི་ཚོན་རིས་ཀྱི་འཕྲིན་ནོ། །
ཚོན་ལྡན,ཚོན་མདངས་སྣ་ཚོགས་དང་ལྡན་པའི་དངོས་པོའོ། །
ཚོན་ལྡན་བརྙན་འཕྲུལ,ཁ་དོག་མི་འདྲ་བ་སྣ་ཚོགས་འཆར་ཐུབ་པའི་བརྙན་འཕྲུལ་ལོ། །
ཚོན་ལྡན་འཐོར་ཤོག,དུས་སྟོན་དང་གཉེན་སྒྲིག་སོགས་ཀྱི་སྐབས་སུ་མེ་ཏོག་གི་ཆར་ལྟར་འཐོར་བར་བྱེད་པའི་ཚོན་མདངས་སྣ་ཚོགས་ཅན་གྱི་ཤོག་ཧྲུག་གོ།
ཚོན་ལྡེབ,ཚགས་པར་དང་དཔེ་དེབ་ནང་གི་ཚོན་ཁྲ་ཅན་གྱི་པར་ངོས་སོ། །
ཚོན་ཤེལ,ཚོན་མདོག་སྣ་ཚོགས་བཀྲ་བའི་ཤེལ་ལོ། །
ཚོན་སྐྲ,ཚོན་མདོག་སྣ་ཚོགས་བྱུགས་པའི་སྐྲའོ། །
ཚོན་སྒྲོན,ཚོན་མདོག་སྣ་ཚོགས་ཀྱིས་མཛེས་པར་བྱས་པའི་གློག་སྒྲོན་ནོ། །
ཚོན་སྦག། ཚོན་མེ,ཁ་དོག་སྣ་ཚོགས་པའི་མེ་སྟག་མེ་ཏོག་གི་དབྱིབས་ལྟ་བུ་སྤྲོ་བའི་ཤོག་སྦག་གི་རིགས་ཤིག་གོ །
ཚོམས་ཆེན,འདུ་འཛོམ་དང་འཁྲབ་སྟོན་སོགས་བྱེད་སའི་ཚོམས་ཁང་ཆེན་མོའོ། །
ཚོར་ཀླད,བར་ཀླད་ཀྱི་དུམ་བུ་ཞིག་སྟེ། དབྱིབས་ཟླུམ་འཇོང༌། ཐད་ཀར་ཀླད་ཆེན་གྱི་སྐྱི་རིམ་དང་འབྲེལ་ཞིང་སྣོམ་ཚོར་མ་གཏོགས་པའི་ལུས་ཀྱི་ཚོར་བ་མཐའ་དག་ཚོར་ཀླད་འདི་བརྒྱུད་ནས་ཀླད་ཆེན་སྐྱི་རིམ་དུ་འགྲོ་ཞེས་ཟེར་རོ། །
ཚོར་ཆས,གཞལ་བྱའི་འགྲོས་ཚད་དང་དྲོད་ཚད་དང་སྒྲ་དང་འོད་སོགས་ཀྱི་ནུས་པའི་དྲག་ཞན་དང་ཚད་མང་ཉུང་སོགས་རྩིས་སྒྲིག་བྱེད་སླ་བའི་དངོས་ཁམས་ཀྱི་ཚད་གཞན་ཞིག་ཏུ་སྒྱུར་བར་བྱེད་པའི་མཁོ་ཆས་ཤིག་གོ །
ཚོར་ཆས,གློག་སྡུད་སོགས་ནུས་པ་ལ་བརྟེན་ནས་ཕྱི་རོལ་ཡུལ་གྱི་དངོས་པོ་དག་གི་བར་ཐག་དང་དྲོད་ཚད་སོགས་ཚོར་བར་ནུས་པའི་དཔྱད་ཆས་ཤིག་གོ །
ཚོར་ཉམས་མི,ཀླད་ཁྲག་རྡོལ་བ་དང་ཀླད་པར་རྨས་སྐྱོན་ཕོག་པ་སོགས་ཀྱི་རྐྱེན་གྱིས་ཀླད་པའི་སྐྱི་དཀར་ལ་སྐྱོན་ཤོར་ཏེ་ཚོར་བ་ཡོངས་སུ་ཉམས་པར་གྱུར་པའི་མིའོ། །
ཚོར་ཉམས,དོགས་ཟོན་གྱི་འདུ་ཤེས་དམའ་རུ་ཕྱིན་པའོ། །
ཚོར་བ,མྱོང་བ་དང་ཤེས་པ་སོགས་སེམས་ཀྱི་གཡོ་འགུལ་ལོ། །
ཚོར་བ་རྣོ,རྟོག་དཔྱོད་ཀྱི་ནུས་པ་རྣོན་པོ་ཡིན་པའོ། །
ཚོར་བ་ལོག་པ། མི་འཕྲོད་པ,ལུས་སྟེང་ལ་ཉི་འོད་དང་གྲང་རླུང་དང་སྨན་རྫས་སོགས་ཀྱིས་རེག་ཚེ་ན་ཟུག་འབྱུང་བ་སོགས་མི་འཕྲོད་པའི་ཚོར་བའམ་རྒྱུན་ལྡན་མ་ཡིན་པའི་ཚོར་བ་ལོག་པ་བསྐྱེད་པའོ། །
ཚོར་བྱུང༌,༡ ཕྱི་ཡི་ཟུག་རེག་སོགས་ཀྱིས་བསྐྱེད་པའི་ཚོར་བ་ལས་བྱུང་བའི་དངོས་པོ་དང༌། ༢ གློག་སྡུད་ཀྱི་ནུས་པ་ཚོར་བ་ལས་བྱུང་བའི་གློག་རྡུལ་གྱི་རྣམ་པའི་འགྱུར་ལྡོག་གོ །
ཚོར་བྱུང་གློག་རྒྱུན,གློག་སྡུད་ཚོར་བྱུང་གི་དབང་གིས་འདྲེན་གཟུགས་ཀྱི་ནང་དུ་གློག་རྒྱུན་སྐྱེས་པ་སྟེ། དཔེར་ན། གློག་འདོན་འཕྲུལ་ནང་དུ་སྐྱེས་པའི་གློག་ལྟ་བུའོ། །
ཚོར་འགོས,སྐད་ཆ་དང་ཉམས་འགྱུར་སོགས་ཀྱིས་གང་ཟག་གཞན་དག་ལ་མཚུངས་པའམ་འདྲ་བའི་ཚོར་བ་སྐྱེད་པའམ་སྤྱོད་པ་གཞན་ལ་འགོ་བའོ། །
ཚོར་ལོག,ཚོར་བ་གྲུང་ཐལ་བའམ་སྐྱེན་ཐལ་བ་ལའོ། །
ཚོར་ཤེས,ཕྱི་རོལ་ཡུལ་གྱི་བྱ་དངོས་སྣང་ཚུལ་གྱིས་བསྐྱེད་པའི་སྒོ་ལྔའི་དབང་པོའི་ཤེས་པ་སྟེ། འདིས་བྱ་དངོས་ཀྱི་གནས་ཚུལ་ཇི་བཞིན་རྟོགས་མི་ཐུབ་པས། ཤེས་པའི་གོ་རིམ་དམའ་ཤོས་ཡིན་པར་གྲགས་སོ། །
ཚོར་སྐྱེན,ལུས་སམ་སེམས་ཀྱིས་ཕྱི་རོལ་ཡུལ་གྱི་དངོས་པོ་རྣམས་ཚོར་བའམ་མྱོང་བ་རྣོ་ཞིང་མྱུར་བའོ། །
ཚོས་ཁོག། ཚོས་རྫ,ཚོས་ཀྱིས་བཙོ་བླག་བྱེད་ཆས་ཀྱི་རྫ་མ་ཆེན་པོའམ་ཁོག་མའོ། །
ཚོས་གསུམ་ཐང་རྫ,ཐང་རྒྱལ་རབས་སྐབས་ཀྱི་རྫ་ཆས་སེར་ལྗང་སྔོ་བའི་ཁ་དོག་ཅན་ནོ། །
ཚོས་ཕུང༌,ཕྲ་ཕུང་ནང་སྙིང་བུལ་གཤིས་ཚོས་རྒྱུ་ཡིས་ཁ་དོག་བསྒྱུར་དུ་རུང་བ་སྤུ་ཉག་གམ་ཐུར་མ་ལྟ་བུའི་དབྱིབས་ཅན་ཞིག་སྟེ། ཉིང་སྐྱུར་དང་སྤྲི་དཀར་གྱི་ངོ་བོས་གྲུབ་ཅིང་ཕྲ་ཕུང་གི་ཁྲོད་ཀྱི་རྒྱུད་བཞག་གི་གྲུབ་ཆ་གཙོ་བོ་ཡིན་ལ། སྐྱེ་དངོས་རིགས་མི་འདྲ་བས་དེའི་ཚོས་ཕུང་གི་ཆེ་ཆུང་ངམ་དབྱིབས་དང་རྣམ་པ་དང་གྲངས་མང་ཉུང་མི་འདྲའོ། །
ཚྭ་གཤིས,བུལ་ཏོག་གམ་ཚྭ་ཡི་ངོ་བོའོ། །
ཚྭ་གོར། མགྲེ་གོར,གོར་སྲབ་ཚྭའི་བྲོ་བ་ཅན་ཞིག་གོ །
ཚྭ་འགྱུར,ཞིང་ས་སོགས་ཀྱི་ས་ངོས་བ་ཚྭ་ཅན་དུ་འགྱུར་བའོ། །
ཚྭ་ཤ,ཚྭ་ཁུའི་ནང་དུ་བསྙལ་བའི་ཤའོ། །
ཚྭ་སྒོང༌,ཚྭ་ཁུའི་ནང་དུ་བསྙལ་བའི་སྒོ་ངའོ། །
ཚྭ་སྦྱངས་ཤ། ཚྭ་གདུས་ཤ,སྤོད་ལྔའི་ཚྭ་ཆུའི་ནང་དུ་གདུས་ཏེ་བཙོས་པའི་ཤ་ཞིག་གོ །
ཛ་ཏི,ཤིང་ཆེན་གྱི་རིགས། ལོ་མ་འཇོང་ལ་མེ་ཏོག་དཀར་སེར། འབྲས་སྐོགས་ལྒང་པའི་དབྱིབས་འདྲ་བ་རྒས་ཤིང་ཁ་ཕྱེ་བ་ལས་འབྲས་བུ་རྩ་རིས་ཅན་ཟླུམ་སྒོང་སྲ་མཁྲེགས་དྲི་ངད་ཆེ་བ་ཞིག་འདོགས་པའི་ཛ་ཏི་ཤིང་ཞེས་བྱ་ལ་དེའི་འབྲས་བུ་ནི་ཛ་ཏི་སྟེ་སྤོད་རྫས་དང་སྨན་དུ་འགྲོའོ། །
ཛ་ཕོག,ལོ་མང་སྐྱེ་བའི་རྩི་ཤིང༌། སྡོང་བུ་ཟླུམ་རིལ་ལམ་འཇོང་པོ་ཚེར་མ་ཅན་འཕྲེད་དང་དཀྱུས་སུ་ཟུར་མང་བ། མེ་ཏོག་དམར་པོ་དང་དཀར་པོ་ཅི་རིགས་འཆར་བ་ཞིག་གོ །
ཝ,མཆུ་འབིགས་ལ་རྣ་བ་ཟུར་གསུམ་དང་མཇུག་མ་རིང་བ་དང་གྲ་སྤུ་དམར་སེར་ཅན། རྫི་གསང་ལ་ཨ་བྲ་དང་བྱེའུ་སོགས་སྲོག་ཆགས་ཆུང་བ་དག་གཟན་དུ་བྱེད་པའི་འོ་འཐུང་སྲོག་ཆགས་ཀྱི་རིགས་ཤིག་གོ །
ཝ་སྦུག,ཁང་ཐོག་གི་ཆར་ཆུ་རྣམས་ཐུར་དུ་འབབ་པའི་ཝ་ཡི་སྦུ་གུའོ། །
ཝད,ནུས་ཚད་ཀྱི་རྩི་གཞི་ཞིག་སྟེ། དབྱིན་ཡིག་གི་གསལ་བྱེད་འདིས(w)མཚོན་པར་བྱེད། མིང་འདི་དབྱིན་ཇིའི་གསར་གཏོད་པ་ཝད་ཐི (James Watt) ཞེས་བྱ་བའི་མིང་ལས་དྲས་ནས་བཏགས་པ་སྟེ། བསྡུས་མིང་ལ་ཝད་ཅེས་བྱའོ། །
ཝུ་ལོང་ཇ,ཕྱེད་བསྙལ་བྱས་པའི་མདོག་སྨུག་ནག་ཅན་གྱི་རྒྱ་ཇའི་རིགས་ཤིག་གོ །
